idempresa,idfamilia,descripcion,precio publico,fecha precio,stock,fecha stock,comentarios,activo
2,8,Camara de moto 250x18 Unimax,"5.060,00",25-01-2024,"15,00",01-12-2022,,TRUE
2,8,Camara de moto 300x18 Oagsa,"5.060,00",25-07-2024,"41,00",25-07-2024,,TRUE
2,8,Camara de moto 300x18 Unimax,"5.060,00",25-01-2024,"0,00",29-04-2024,,TRUE
2,8,Camara de moto 300x18 Atlantic,"5.060,00",25-01-2024,"29,00",30-05-2024,,TRUE
2,8,Camara de moto 300x18 Road Up,"5.060,00",02-08-2024,"200,00",02-08-2024,,TRUE
2,8,Camara de moto 90-90x18 Unimax,"5.060,00",25-01-2024,"0,00",26-09-2023,,TRUE
2,8,Camara de moto 300-325x18 Swallow,"6.500,00",07-03-2024,"24,00",19-09-2023,,TRUE
2,8,Camara de moto 350x18 Unimax,"6.500,00",09-02-2024,"154,00",09-02-2024,,TRUE
2,8,Camara de moto 410x18 Runstone,"7.935,00",15-12-2023,"229,00",22-09-2023,,TRUE
2,8,Camara de moto 400x18 Unimax,"7.935,00",15-12-2023,"499,00",29-04-2024,,TRUE
2,8,Camara de moto 400x18 Sorrento ,"7.935,00",15-12-2023,"37,00",12-12-2023,,TRUE
2,8,Camara de moto 400x18 Atlantic,"7.935,00",23-12-2023,"135,00",23-12-2023,,TRUE
2,8,Camara de moto 500x18 Runstone,"7.935,00",15-12-2023,"50,00",26-01-2023,,TRUE
2,8,Camara de moto 450/500x18 Imp. Cord,"7.935,00",26-12-2023,"5,00",26-12-2023,,TRUE
2,8,Camara de moto 300x19 Unimax,"6.960,00",15-12-2023,"146,00",27-09-2023,,TRUE
2,8,Camara de moto 300x19 Runstone ,"6.960,00",15-12-2023,"566,00",22-09-2023,,TRUE
2,8,Camara de moto 300x21 Runstone,"6.960,00",15-12-2023,"269,00",14-11-2023,,TRUE
2,8,Camara de moto 300x21 Unimax,"6.960,00",15-12-2023,"137,00",29-04-2024,,TRUE
2,8,Camara de moto 300x21 Sorrento ,"6.960,00",15-12-2023,"1,00",09-01-2023,,TRUE
2,8,"Camara de auto,camioneta y camion Er12 Unimax","7.005,00",08-05-2024,"117,00",09-02-2024,,TRUE
2,8,"Camara de auto,camioneta y camion Er13 Unimax","8.130,00",08-05-2024,"335,00",16-11-2023,,TRUE
2,8,"Camara de auto,camioneta y camion Fr13 Unimax","8.400,00",08-05-2024,"866,00",31-07-2024,,TRUE
2,8,"Camara de auto,camioneta y camion Gr13 Unimax","9.280,00",08-05-2024,"313,00",06-06-2024,,TRUE
2,8,"Camara de auto,camioneta y camion Fr14 Unimax","10.005,00",15-12-2023,"14,00",16-11-2023,,TRUE
2,8,"Camara de auto,camioneta y camion Gr14 Unimax","9.500,00",08-05-2024,"1.779,00",27-06-2024,,TRUE
2,8,"Camara de auto,camioneta y camion Fr15 Unimax ","9.660,00",08-05-2024,"421,00",23-11-2023,,TRUE
2,8,"Camara de auto,camioneta y camion Gr15 Unimax","10.300,00",08-05-2024,"119,00",06-06-2024,,TRUE
2,8,"Camara de auto,camioneta y camion Gr16 Unimax","10.420,00",08-05-2024,"34,00",19-09-2023,,TRUE
2,8,"Camara de auto,camioneta y camion Mr15 Unimax","13.895,00",08-05-2024,"135,00",27-09-2023,,TRUE
2,8,"Camara de auto,camioneta y camion Kr15 tr13 Unimax ","15.180,00",15-12-2023,"271,00",16-11-2023,,TRUE
2,8,"Camara de auto,camioneta y camion Kr16 tr13 Unimax","11.870,00",08-05-2024,"71,00",28-12-2023,,TRUE
2,8,"Camara de auto,camioneta y camion Kr16 tr15 Unimax","11.870,00",08-05-2024,"198,00",24-10-2023,,TRUE
2,8,"Camara de auto,camioneta y camion 700x16 tr75 Unimax","17.340,00",15-12-2023,"170,00",13-11-2023,,TRUE
2,8,"Camara de auto,camioneta y camion 750x16 tr15 Unimax","15.810,00",08-05-2024,"22,00",29-02-2024,,TRUE
2,8,"Camara de auto,camioneta y camion 750x16 tr75 Unimax","15.810,00",02-08-2024,"71,00",02-08-2024,,TRUE
2,8,"Camara de auto,camioneta y camion 750x16 tr150 Unimax","15.065,00",08-05-2024,"8,00",13-11-2023,,TRUE
2,8,"Camara de auto,camioneta y camion 900x20 Unimax","26.610,00",08-05-2024,"89,00",25-04-2024,,TRUE
2,8,"Camara de auto,camioneta y camion 1000x20 Unimax","31.510,00",08-05-2024,"34,00",25-04-2024,,TRUE
2,8,"Camara de auto,camioneta y camion 1100x20 tr78 Unimax","36.905,00",08-05-2024,"33,00",28-03-2023,,TRUE
2,8,"Camara de auto,camioneta y camion 1200x20 tr78 Unimax ","43.125,00",08-05-2024,"11,00",25-03-2024,,TRUE
2,8,Cámaras viales/especiales 1000x15 Unimax,"30.705,00",15-12-2023,"11,00",03-04-2023,,TRUE
2,8,Cámaras viales/especiales 825x15 Unimax,"24.380,00",15-12-2023,"33,00",01-08-2023,(Clark),TRUE
2,8,Cámaras viales/especiales 1000x16tr218a Unimax,"28.635,00",15-12-2023,"54,00",13-11-2023,,TRUE
2,8,Cámaras viales/especiales 10x16.5 Unimax,"17.080,00",09-02-2024,"18,00",09-02-2024,(Delant. tractor-Bobcat),TRUE
2,8,Cámaras viales/especiales 11L-15/16 Atlantic,"22.885,00",03-01-2024,"34,00",27-12-2023,(Bobcat más grande),TRUE
2,8,Cámaras viales/especiales 12x16.5 tr15 Nexen ,"32.315,00",15-12-2023,"0,00",01-08-2023,,TRUE
2,8,Cámaras viales/especiales 750x18 Unimax,"17.330,00",08-05-2024,"47,00",09-02-2024,,TRUE
2,8,Cámaras viales/especiales 12.5/80x18 tr15 Nexen,"38.675,00",15-12-2023,"8,00",01-08-2023,,TRUE
2,8,Cámaras viales/especiales 750x20 Unimax,"23.920,00",15-12-2023,"19,00",01-08-2023,,TRUE
2,8,Cámaras viales/especiales 16.0/70x20 tr218a Unimax,"48.390,00",25-03-2024,"19,00",25-03-2024,,TRUE
2,8,Cámaras viales/especiales KM24 Unimax ,"60.605,00",09-02-2024,"14,00",09-02-2024,(Tractor),TRUE
2,8,Cámaras viales/especiales 14.9x24 Unimax ,"75.555,00",15-12-2023,"6,00",01-08-2023,,TRUE
2,8,Cámaras viales/especiales 17.5x25 Unimax,"91.310,00",08-02-2024,"16,00",26-02-2024,(Motoniveladora),TRUE
2,8,Cámaras viales/especiales 16.9-28/14x28 Unimax,"79.960,00",15-12-2023,"1,00",01-08-2023,,TRUE
2,8,Cámaras viales/especiales 16.9x34 Unimax,"53.520,00",15-12-2023,"6,00",01-08-2023,,TRUE
2,8,Cámaras viales/especiales 18.4/15x34 Unimax,"82.570,00",15-12-2023,"13,00",27-02-2024,(Tractor),TRUE
2,8,Cámaras viales/especiales 12.4-36/11x36 Unimax,"50.000,00",13-03-2024,"3,00",13-03-2024,(Tractor),TRUE
2,8,Cámaras viales/especiales 15/600x6 Nexen ,"10.055,00",22-02-2024,"38,00",01-08-2023,,TRUE
2,8,Cámaras viales/especiales 400x8 Unimax (carretilla) ,"6.785,00",15-12-2023,"142,00",08-06-2023,,TRUE
2,8,Cámaras viales/especiales 500x8 Daytona,"9.695,00",15-12-2023,"61,00",26-09-2023,,TRUE
2,8,Cámaras viales/especiales 18x9 50-8 Nexen,"15.465,00",15-12-2023,"14,00",01-08-2023,,TRUE
2,8,Cámaras viales/especiales 600x9 Unimax,"13.455,00",09-02-2024,"57,00",09-02-2024,,TRUE
2,8,Cámaras viales/especiales 650x10 Unimax,"12.930,00",15-12-2023,"67,00",30-08-2023,,TRUE
2,8,Cámaras viales/especiales 700x12 Unimax,"16.330,00",15-12-2023,"35,00",01-08-2023,,TRUE
2,8,Camara de bicicleta R16 ,"6.440,00",08-08-2024,"7,00",24-11-2023,30%,TRUE
2,8,Camara de bicicleta R20 ,"6.440,00",08-08-2024,"8,00",12-06-2024,,TRUE
2,8,Camara de bicicleta R24 ,"6.440,00",08-08-2024,"11,00",09-08-2024,,TRUE
2,8,Camara de bicicleta R26,"6.440,00",08-08-2024,"28,00",09-08-2024,,TRUE
2,8,Camara de bicicleta R28,"6.440,00",08-08-2024,"9,00",24-11-2023,,TRUE
2,8,Camara de bicicleta R29x2.10,"7.245,00",08-08-2024,"16,00",09-08-2024,,TRUE
2,8,Protector 750x16 Jomsalva,"9.200,00",24-06-2024,"164,00",13-11-2023,45% 1333,TRUE
2,8,Protector 900/1000x20 Colombo,"12.765,00",03-08-2024,"100,00",03-08-2024,45%,TRUE
2,8,Protector 1100/1200x20 Unimax,"15.470,00",30-07-2024,"32,00",09-02-2024,40% Neuma,TRUE
2,9,Parche p/cámaras LA BRIO 20,"3.185,00",07-03-2024,"29,00",16-08-2023,,TRUE
2,9,Parche p/cámaras LA BRIO 30,"3.930,00",07-03-2024,"225,00",06-01-2024,,TRUE
2,9,Parche p/cámaras LA BRIO 40,"5.315,00",07-03-2024,"199,00",05-08-2024,,TRUE
2,9,Parche p/cámaras LA BRIO 55,"5.315,00",07-03-2024,"49,00",05-08-2024,,TRUE
2,9,Parche p/cámaras LA BRIO 65x30,"5.635,00",15-02-2024,"50,00",14-11-2023,,TRUE
2,9,Parche p/cámaras LA BRIO 75x45,"5.635,00",15-02-2024,"105,00",20-12-2023,,TRUE
2,9,Parche p/cámaras LA BRIO 100x40,"6.370,00",15-02-2024,"46,00",07-09-2022,,TRUE
2,9,Parche p/cámaras LA BRIO 110x50,"5.220,00",15-02-2024,"32,00",16-08-2023,,TRUE
2,9,Parche p/cámaras LA BRIO 120x60,"6.370,00",15-02-2024,"23,00",14-11-2023,,TRUE
2,9,Parche p/cámaras LA BRIO 80,"6.140,00",17-05-2024,"21,00",17-05-2024,,TRUE
2,9,Parche p/cámaras LA BRIO 100,"6.400,00",07-03-2024,"8,00",14-11-2023,,TRUE
2,9,Parche p/cubiertas LA BRIO 101,"16.500,00",15-02-2024,"314,00",22-06-2024,,TRUE
2,9,Parche p/cubiertas LA BRIO 102,"14.360,00",13-05-2024,"200,00",22-06-2024,,TRUE
2,9,Parche Radial TLA BRIO 100,"12.960,00",15-02-2024,"119,00",22-06-2024,,TRUE
2,9,Parche Radial TLA BRIO 110,"19.285,00",15-02-2024,"155,00",22-06-2024,,TRUE
2,9,Parche Radial TLA BRIO 111,"19.440,00",15-02-2024,"23,00",20-10-2023,,TRUE
2,9,Parche Radial TLA BRIO 112,"14.260,00",15-02-2024,"25,00",18-04-2024,,TRUE
2,9,Parche Radial TLA BRIO 114,"16.500,00",13-05-2024,"51,00",06-01-2024,,TRUE
2,9,Parche Radial TLA BRIO 120,"18.140,00",13-05-2024,"48,00",03-08-2023,,TRUE
2,9,Parche Radial TLA BRIO 140,"42.495,00",13-05-2024,"29,00",02-01-2023,,TRUE
2,9,Parche Radial TLA BRIO 148 x unidad ,"25.530,00",23-05-2024,"1,00",22-07-2022,,TRUE
2,9,Parche reparacion cubiertas BRIO LA 203 R,"10.510,00",13-05-2024,"8,00",13-11-2023,,TRUE
2,9,Parche reparacion cubiertas BRIO 203 C,"10.510,00",13-05-2024,"14,00",22-07-2024,,TRUE
2,9,Parche reparacion cubiertas BRIO 204 C,"15.685,00",13-05-2024,"17,00",20-12-2023,,TRUE
2,9,Parche reparacion cubiertas BRIO 205 C,"23.345,00",13-05-2024,"25,00",30-05-2023,,TRUE
2,9,Parche reparacion cubiertas BRIO  C,"18.975,00",13-05-2024,"9,00",09-11-2023,,TRUE
2,9,Parche reparacion cubiertas BRIO 207 C,"24.450,00",13-05-2024,"14,00",20-12-2023,,TRUE
2,9,Parche reparacion cubiertas BRIO 406 C,"26.955,00",13-05-2024,"3,00",17-04-2023,,TRUE
2,9,Parche reparacion cubiertas BRIO 407 C,"28.830,00",13-05-2024,"1,50",17-04-2023,,TRUE
2,9,Parche reparacion cubiertas BRIO 408 C,"41.355,00",13-05-2024,"7,50",30-05-2023,,TRUE
2,9,Parche reparacion cubiertas BRIO 411 x unidad                 ,"9.545,00",15-02-2024,"1,00",0,,TRUE
2,9,Parche reparacion cubiertas BRIO 609 C,"53.880,00",13-05-2024,"1,00",09-05-2023,,TRUE
2,9,Parche reparacion cubiertas BRIO 611 C,"77.200,00",13-05-2024,"3,00",02-01-2023,,TRUE
2,9,Parches LAP BRIO LAP80,"10.545,00",13-05-2024,"24,00",01-08-2022,,TRUE
2,9,Parches LAP BRIO LAP100,"14.030,00",15-02-2024,"13,00",18-10-2022,,TRUE
2,9,Parches LAP BRIO LAP120,"13.730,00",13-05-2024,"34,00",22-09-2023,,TRUE
2,9,Parche IR BRIO IR-03,"6.220,00",13-05-2024,"10,00",20-10-2023,LA003,TRUE
2,9,Parche IR BRIO IR-04,"4.370,00",18-03-2024,"16,00",18-03-2024,LA004,TRUE
2,9,Parche IR BRIO IR-05,"5.055,00",13-05-2024,"3,00",22-09-2023,LA005,TRUE
2,9,Parche IR BRIO IR-06,"7.930,00",13-05-2024,"0,00",18-03-2024,LA006,TRUE
2,9,Parche IR BRIO IR-10,"8.465,00",18-03-2024,"10,00",18-03-2024,LA010,TRUE
2,9,Parche IR BRIO IR-14,"13.590,00",13-05-2024,"11,00",20-10-2023,LA014,TRUE
2,9,Parche IR BRIO IR-15,"14.515,00",17-05-2024,"16,00",17-05-2024,LA015,TRUE
2,9,Parche IR BRIO IR-17,"14.515,00",19-02-2024,"4,00",20-10-2023,LA017,TRUE
2,9,Parche IR BRIO IR-18,"17.160,00",24-12-1946,"13,00",17-05-2024,LA018,TRUE
2,9,Parche Vipal R01,"5.600,00",20-07-2024,"41,00",20-07-2024,4301,TRUE
2,9,Parche Vipal R02,"5.875,00",20-07-2024,"48,00",20-07-2024,4302,TRUE
2,9,Parche Vipal R03,"5.970,00",24-06-2024,"29,00",11-05-2024,4303,TRUE
2,9,Parche Vipal R04,"8.770,00",11-05-2024,"33,00",11-05-2024,4304,TRUE
2,9,Parche Vipal R05,"14.000,00",24-06-2024,"31,00",05-08-2023,4305,TRUE
2,9,Parche Vipal R300,"8.910,00",16-05-2024,"29,00",22-03-2024,4308,TRUE
2,9,Parche Vipal VF 03 ,"7.900,00",20-07-2024,"26,00",20-07-2024,4370,TRUE
2,9,Parche Vipal VF 06 (TLA 100),"11.225,00",05-08-2024,"32,00",05-08-2024,4371,TRUE
